CODFILIAL;FILIAL;IDPERLET;PERIODO_LETIVO;CODBOLSA;BOLSA;CODCURSO;CURSO;MODALIDADE;PERCENTUAL;FIXO_MAX;PARCELA_INICIAL;PARCELA_FINAL
49;Faculdade Cenecista de Sete Lagoas;2541;2019-2;34;Transferidos de outras IES;GP001;Administração;Presencial;30;0;1;6
49;Faculdade Cenecista de Sete Lagoas;2541;2019-2;34;Transferidos de outras IES;GP055;Sistemas de Informação;Presencial;30;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;31;2ª Graduação - CNEC;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;31;2ª Graduação - CNEC;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;31;2ª Graduação - CNEC;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;32;2ª Graduação - Outras IES;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;32;2ª Graduação - Outras IES;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;32;2ª Graduação - Outras IES;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;1;Bolsa CNEC 100%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;1;Bolsa CNEC 100%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;1;Bolsa CNEC 100%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;2;Bolsa CNEC 50%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;2;Bolsa CNEC 50%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;2;Bolsa CNEC 50%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;5;Bolsa Desconto Folha;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;5;Bolsa Desconto Folha;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;5;Bolsa Desconto Folha;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;23;Bolsa Enem;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;23;Bolsa Enem;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;23;Bolsa Enem;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;35;Captação Calouros;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;35;Captação Calouros;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;35;Captação Calouros;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;8;CCT/ACT;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;8;CCT/ACT;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;8;CCT/ACT;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;15;Cnec Antecipação;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;15;Cnec Antecipação;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;15;Cnec Antecipação;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;12;CNEC Colaborador;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;12;CNEC Colaborador;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;12;CNEC Colaborador;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;24;CNEC Parceria Incondicional;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;24;CNEC Parceria Incondicional;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;24;CNEC Parceria Incondicional;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;11;CNEC Parcerias;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;11;CNEC Parcerias;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;11;CNEC Parcerias;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;9;Desconto Comercial;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;9;Desconto Comercial;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;9;Desconto Comercial;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;20;Desconto Comercial Incondicional;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;20;Desconto Comercial Incondicional;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;20;Desconto Comercial Incondicional;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;10;Desconto Família;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;10;Desconto Família;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;10;Desconto Família;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;30;Egresso - EB CNEC;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;30;Egresso - EB CNEC;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;30;Egresso - EB CNEC;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;29;Enem - 100%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;29;Enem - 100%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;29;Enem - 100%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;25;Enem - 20%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;25;Enem - 20%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;25;Enem - 20%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;26;Enem - 30%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;26;Enem - 30%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;26;Enem - 30%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;27;Enem - 40%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;27;Enem - 40%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;27;Enem - 40%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;28;Enem - 50%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;28;Enem - 50%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;28;Enem - 50%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;33;Evadidos Trancados;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;33;Evadidos Trancados;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;33;Evadidos Trancados;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;6;Fies CNEC;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;6;Fies CNEC;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;6;Fies CNEC;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;18;Fies Novo;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;18;Fies Novo;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;18;Fies Novo;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;7;Fies*;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;7;Fies*;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;7;Fies*;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;3;Prouni – 100%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;3;Prouni – 100%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;3;Prouni – 100%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;4;Prouni – 50%;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;4;Prouni – 50%;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;4;Prouni – 50%;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;19;Subvenção;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;19;Subvenção;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;19;Subvenção;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;34;Transferidos de outras IES;GP039;Matemática;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;34;Transferidos de outras IES;GP045;Pedagogia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;4;2019-1;34;Transferidos de outras IES;GP080;Produção Multimídia;Presencial;;;;
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;31;2ª Graduação - CNEC;GP041;Matemática;Presencial;25;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;31;2ª Graduação - CNEC;GP045;Pedagogia;Presencial;25;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;31;2ª Graduação - CNEC;GP080;Produção Multimídia;Presencial;25;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;32;2ª Graduação - Outras IES;GP041;Matemática;Presencial;20;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;32;2ª Graduação - Outras IES;GP045;Pedagogia;Presencial;20;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;32;2ª Graduação - Outras IES;GP080;Produção Multimídia;Presencial;20;0;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;1;Bolsa CNEC 100%;GP041;Matemática;Presencial;100;1;1;6
52;Faculdade CNEC de Educação de Uberaba - FACEUB;2524;2019-2;1;Bolsa CNEC 100%;GP045;Pedagogia;Presencial;100;1;1;6
